{'id': 80027, 'Name': 'Broken Gearshard', 'hp': 90, 'mana': 70, 'endur': 0, 'ac': 20, 'damage': 0, 'aagi': 15, 'acha': 10, 'adex': 15, 'aint': 5, 'asta': 0, 'astr': 15, 'awis': 5, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 8, 'dr': 0, 'fr': 8, 'mr': 8, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 10, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 2, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 1, 'itemtype': 52, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 1016255, 'Name': 'Rose Colored Signet of Might', 'hp': 290, 'mana': 260, 'endur': 130, 'ac': 50, 'damage': 0, 'aagi': 50, 'acha': 0, 'adex': 50, 'aint': 50, 'asta': 50, 'astr': 50, 'awis': 50, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 30, 'dr': 30, 'fr': 30, 'mr': 30, 'pr': 30, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 30, 'haste': 0, 'regen': 5, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 25, 'spelldmg': 25, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 18, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 16257, 'Name': 'Signet of the Arcane', 'hp': 130, 'mana': 150, 'endur': 0, 'ac': 25, 'damage': 0, 'aagi': 25, 'acha': 0, 'adex': 25, 'aint': 25, 'asta': 25, 'astr': 25, 'awis': 25, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 15, 'dr': 15, 'fr': 15, 'mr': 15, 'pr': 15, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 3, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 3538, 'classes': 65535, 'slots': 18, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Preservation of Xegony', 'focus_min_val': 1, 'focus_max_val': 15}
{'id': 2016257, 'Name': 'Apocryphal Signet of the Arcane', 'hp': 260, 'mana': 300, 'endur': 0, 'ac': 50, 'damage': 0, 'aagi': 50, 'acha': 0, 'adex': 50, 'aint': 50, 'asta': 50, 'astr': 50, 'awis': 50, 'heroic_agi': 13, 'heroic_cha': 0, 'heroic_dex': 13, 'heroic_int': 13, 'heroic_sta': 13, 'heroic_str': 13, 'heroic_wis': 13, 'cr': 30, 'dr': 30, 'fr': 30, 'mr': 30, 'pr': 30, 'heroic_cr': 8, 'heroic_dr': 8, 'heroic_fr': 8, 'heroic_mr': 8, 'heroic_pr': 8, 'attack': 25, 'haste': 0, 'regen': 0, 'manaregen': 6, 'enduranceregen': 0, 'healamt': 50, 'spelldmg': 50, 'accuracy': 13, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 3538, 'classes': 65535, 'slots': 18, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Preservation of Xegony', 'focus_min_val': 1, 'focus_max_val': 15}
{'id': 1016257, 'Name': 'Rose Colored Signet of the Arcane', 'hp': 260, 'mana': 300, 'endur': 0, 'ac': 50, 'damage': 0, 'aagi': 50, 'acha': 0, 'adex': 50, 'aint': 50, 'asta': 50, 'astr': 50, 'awis': 50, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 30, 'dr': 30, 'fr': 30, 'mr': 30, 'pr': 30, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 13, 'haste': 0, 'regen': 0, 'manaregen': 5, 'enduranceregen': 0, 'healamt': 25, 'spelldmg': 25, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 3538, 'classes': 65535, 'slots': 18, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Preservation of Xegony', 'focus_min_val': 1, 'focus_max_val': 15}
{'id': 32106, 'Name': 'Jade Hoop of Speed', 'hp': 160, 'mana': 155, 'endur': 155, 'ac': 20, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 20, 'asta': 20, 'astr': 20, 'awis': 20, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 10, 'dr': 10, 'fr': 10, 'mr': 10, 'pr': 10, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 41, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 18, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 2032106, 'Name': 'Apocryphal Jade Hoop of Speed', 'hp': 320, 'mana': 310, 'endur': 155, 'ac': 40, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 40, 'asta': 40, 'astr': 40, 'awis': 40, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 10, 'heroic_sta': 10, 'heroic_str': 10, 'heroic_wis': 10, 'cr': 20, 'dr': 20, 'fr': 20, 'mr': 20, 'pr': 20, 'heroic_cr': 5, 'heroic_dr': 5, 'heroic_fr': 5, 'heroic_mr': 5, 'heroic_pr': 5, 'attack': 10, 'haste': 62, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 40, 'spelldmg': 40, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 18, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 1032106, 'Name': 'Rose Colored Jade Hoop of Speed', 'hp': 320, 'mana': 310, 'endur': 155, 'ac': 40, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 40, 'asta': 40, 'astr': 40, 'awis': 40, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 20, 'dr': 20, 'fr': 20, 'mr': 20, 'pr': 20, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 5, 'haste': 51, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 20, 'spelldmg': 20, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 18, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 32107, 'Name': 'Cord of Invigoration', 'hp': 165, 'mana': 150, 'endur': 150, 'ac': 25, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 20, 'aint': 15, 'asta': 15, 'astr': 18, 'awis': 15, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 25, 'dr': 0, 'fr': 0, 'mr': 25, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 10, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 1048576, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 2032107, 'Name': 'Apocryphal Cord of Invigoration', 'hp': 330, 'mana': 300, 'endur': 150, 'ac': 50, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 40, 'aint': 30, 'asta': 30, 'astr': 36, 'awis': 30, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 10, 'heroic_int': 8, 'heroic_sta': 8, 'heroic_str': 9, 'heroic_wis': 8, 'cr': 50, 'dr': 0, 'fr': 0, 'mr': 50, 'pr': 0, 'heroic_cr': 13, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 13, 'heroic_pr': 0, 'attack': 19, 'haste': 0, 'regen': 20, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 30, 'spelldmg': 30, 'accuracy': 10, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 1048576, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 1032107, 'Name': 'Rose Colored Cord of Invigoration', 'hp': 330, 'mana': 300, 'endur': 150, 'ac': 50, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 40, 'aint': 30, 'asta': 30, 'astr': 36, 'awis': 30, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 50, 'dr': 0, 'fr': 0, 'mr': 50, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 10, 'haste': 0, 'regen': 15, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 15, 'spelldmg': 15, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 1048576, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 32108, 'Name': 'Mace of the Ancients', 'hp': 160, 'mana': 155, 'endur': 155, 'ac': 15, 'damage': 22, 'aagi': 0, 'acha': 0, 'adex': 25, 'aint': 0, 'asta': 0, 'astr': 18, 'awis': 15, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 10, 'dr': 0, 'fr': 10, 'mr': 10, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 23, 'proceffect': 3869, 'focuseffect': -1, 'classes': 32767, 'slots': 24576, 'itemtype': 3, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 2032108, 'Name': 'Apocryphal Mace of the Ancients', 'hp': 320, 'mana': 310, 'endur': 155, 'ac': 30, 'damage': 44, 'aagi': 0, 'acha': 0, 'adex': 50, 'aint': 0, 'asta': 0, 'astr': 36, 'awis': 30, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 13, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 9, 'heroic_wis': 8, 'cr': 20, 'dr': 0, 'fr': 20, 'mr': 20, 'pr': 0, 'heroic_cr': 5, 'heroic_dr': 0, 'heroic_fr': 5, 'heroic_mr': 5, 'heroic_pr': 0, 'attack': 22, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 30, 'spelldmg': 15, 'accuracy': 13, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 23, 'proceffect': 3869, 'focuseffect': -1, 'classes': 32767, 'slots': 24576, 'itemtype': 3, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 1032108, 'Name': 'Rose Colored Mace of the Ancients', 'hp': 320, 'mana': 310, 'endur': 155, 'ac': 30, 'damage': 44, 'aagi': 0, 'acha': 0, 'adex': 50, 'aint': 0, 'asta': 0, 'astr': 36, 'awis': 30, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 20, 'dr': 0, 'fr': 20, 'mr': 20, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 11, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 15, 'spelldmg': 8, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 23, 'proceffect': 3869, 'focuseffect': -1, 'classes': 32767, 'slots': 24576, 'itemtype': 3, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 32109, 'Name': 'Ring of Farsight', 'hp': 155, 'mana': 170, 'endur': 170, 'ac': 20, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 15, 'aint': 25, 'asta': 20, 'astr': 0, 'awis': 25, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 15, 'fr': 15, 'mr': 15, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 3, 'manaregen': 3, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 3109, 'classes': 65535, 'slots': 98304, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Focus of Distance', 'focus_min_val': 20, 'focus_max_val': 0}
{'id': 2032109, 'Name': 'Apocryphal Ring of Farsight', 'hp': 310, 'mana': 340, 'endur': 170, 'ac': 40, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 30, 'aint': 50, 'asta': 40, 'astr': 0, 'awis': 50, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 8, 'heroic_int': 13, 'heroic_sta': 10, 'heroic_str': 0, 'heroic_wis': 13, 'cr': 0, 'dr': 30, 'fr': 30, 'mr': 30, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 8, 'heroic_fr': 8, 'heroic_mr': 8, 'heroic_pr': 0, 'attack': 8, 'haste': 0, 'regen': 6, 'manaregen': 6, 'enduranceregen': 0, 'healamt': 50, 'spelldmg': 50, 'accuracy': 8, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 3109, 'classes': 65535, 'slots': 98304, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Focus of Distance', 'focus_min_val': 20, 'focus_max_val': 0}
{'id': 1032109, 'Name': 'Rose Colored Ring of Farsight', 'hp': 310, 'mana': 340, 'endur': 170, 'ac': 40, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 30, 'aint': 50, 'asta': 40, 'astr': 0, 'awis': 50, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 30, 'fr': 30, 'mr': 30, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 4, 'haste': 0, 'regen': 5, 'manaregen': 5, 'enduranceregen': 0, 'healamt': 25, 'spelldmg': 25, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 3109, 'classes': 65535, 'slots': 98304, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Focus of Distance', 'focus_min_val': 20, 'focus_max_val': 0}
{'id': 28241, 'Name': 'Fine Antique Velvet Rose', 'hp': 0, 'mana': 0, 'endur': 0, 'ac': 4, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 5, 'asta': 0, 'astr': 0, 'awis': 5, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 10, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2349, 'classes': 65535, 'slots': 2048, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Extended Range II', 'focus_min_val': 15, 'focus_max_val': 0}
{'id': 2028241, 'Name': 'Apocryphal Fine Antique Velvet Rose', 'hp': 10, 'mana': 10, 'endur': 0, 'ac': 8, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 10, 'asta': 0, 'astr': 0, 'awis': 10, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 3, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 3, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 20, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 5, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 10, 'spelldmg': 10, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2349, 'classes': 65535, 'slots': 2048, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Extended Range II', 'focus_min_val': 15, 'focus_max_val': 0}
{'id': 1028241, 'Name': 'Rose Colored Fine Antique Velvet Rose', 'hp': 5, 'mana': 5, 'endur': 0, 'ac': 8, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 10, 'asta': 0, 'astr': 0, 'awis': 10, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 20, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 5, 'spelldmg': 5, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2349, 'classes': 65535, 'slots': 2048, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Extended Range II', 'focus_min_val': 15, 'focus_max_val': 0}
{'id': 28242, 'Name': 'Fine Antique Veil', 'hp': 10, 'mana': 0, 'endur': 0, 'ac': 4, 'damage': 0, 'aagi': 0, 'acha': 4, 'adex': 0, 'aint': 0, 'asta': 4, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2346, 'classes': 65535, 'slots': 8, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Improved Healing II', 'focus_min_val': 1, 'focus_max_val': 20}
